"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_stddev","garagearea_stddev","grlivarea_stddev","totalbsmtsf_stddev","saleprice_stddev"
918,NULL,17140,284,1229,1134,135000,1,-0.8838908216561988,-0.5451463226162526,0.17453753961055313,-0.578043166113555
922,67,8777,0,2200,1272,145900,-0.12559149858106997,-2.212204989237507,1.3026866900539718,0.4890994842827083,-0.44083701569721917
923,65,10237,397,1316,1316,169990,-0.20794770376581748,-0.3553714521608192,-0.37958352951397706,0.5893945970767288,-0.13759883555689525
924,50,8012,533,1617,1604,193000,-0.8256192426514237,0.2807226562583987,0.19322567420768877,1.2458716990012264,0.15204460674401188
925,79,10240,612,1686,1686,207500,0.368545732527415,0.6502184986489739,0.3245340963232866,1.4327853182991739,0.3345665499584036
927,93,11999,656,2374,1181,285000,0.9450391688206475,0.8560136513728385,1.6338122762585228,0.28167095554962046,1.3101148671387732
928,NULL,9900,486,1978,832,176000,1,0.06089601584881604,0.8802161145516136,-0.5138516436574966,-0.06194663702458531
929,NULL,11838,522,1788,1753,236500,1,0.22927386807743255,0.5186421985811268,1.5855074218718868,0.6996104363871871
932,70,9100,429,925,925,117500,-0.0020571908039487318,-0.20570225017982677,-1.1236645881690315,-0.3018642461610442,-0.7983282699929933
934,63,8487,570,1500,1500,190000,-0.29030390895056496,0.45377767104892125,-0.02942773720571622,1.008810523306269,0.11428144607896533
937,67,10083,555,1200,1176,184900,-0.12559149858106997,0.383620232620331,-0.600333920317011,0.270273783641209,0.05008407294838617
938,75,9675,689,1971,1113,253000,0.20383332215792002,1.0103600159157369,0.8668949702790167,0.12666941759522515,0.9073078200449431
939,73,8760,868,1962,1391,239799,0.12147711697317251,1.8475721144969135,0.8497677847856779,0.7603521757029,0.7411373253985166
944,100,25000,576,1632,1632,143000,1.2332858869672636,0.48184064642035734,0.22177098336325352,1.3096958616883305,-0.47734140434009753
946,98,8820,456,1869,1088,124900,1.150929681782516,-0.07941886100836439,0.6727868680211765,0.06968355805316806,-0.7051791403525451
947,70,8163,796,1144,1144,143000,-0.0020571908039487318,1.5108164100396806,-0.7069030744977861,0.19733188342737595,-0.47734140434009753
948,85,14536,808,1629,1616,270000,0.6156143480816575,1.5669423607825526,0.21606192153214057,1.2732249115814138,1.1212990638135405
950,78,9360,676,1381,1161,197500,0.32736762993504126,0.9495569026109587,-0.2558871898398632,0.23608226791597478,0.20868934774158174
951,60,7200,720,864,864,129000,-0.4138382167276862,1.1553520553348233,-1.2397488454016614,-0.4409097434436635,-0.6535694874436482
952,60,7800,300,965,828,119900,-0.4138382167276862,-0.8090562206657026,-1.047543763754192,-0.5229693811842258,-0.7681177414609561
953,60,7200,396,768,768,133900,-0.4138382167276862,-0.36004861472272526,-1.4224388239972756,-0.6597354440851627,-0.5918896583574055
957,24,1300,462,1229,561,124000,-1.8962499100531411,-0.0513558856369283,-0.5451463226162526,-1.1315783610933956,-0.716508088552059
958,70,7420,576,1057,1057,132000,-0.0020571908039487318,0.48184064642035734,-0.8724658676000616,-0.0009789077789827342,-0.6158063267786016
959,65,8450,531,1337,1337,185000,-0.20794770376581748,0.2713683311345867,-0.3396200966961864,0.6372627190920568,0.051342844970554385
960,24,2572,484,1416,696,155000,-1.8962499100531411,0.051541690725004016,-0.1892814684768788,-0.8238547195662872,-0.3262887616799113
963,24,2308,440,1548,804,155000,-1.8962499100531411,-0.1542534619988606,0.06191725209209096,-0.5776758063446006,-0.3262887616799113
965,80,11316,510,1894,817,214900,0.40972383511978877,0.1731479173345604,0.7203623832804511,-0.5480431593827308,0.4277156795988518
966,65,10237,393,1484,783,178900,-0.20794770376581748,-0.3740801024084433,-0.059876066971651945,-0.6255439283599286,-0.025442248381706965
969,50,5925,0,968,600,37900,-0.8256192426514237,-2.212204989237507,-1.0418347019230791,-1.0426804202077864,-1.8003107996388954
970,75,10382,264,1095,588,140000,0.20383332215792002,-0.9774340728943192,-0.8001510844059643,-1.0700336327879738,-0.5151045650051441
971,60,10800,0,1192,720,135000,-0.4138382167276862,-2.212204989237507,-0.615558085199979,-0.7691482944059124,-0.578043166113555
972,36,2268,474,1626,764,173000,-1.4021126789446563,0.004770065105943873,0.21035285970102763,-0.6688531816118919,-0.09970979768963188
973,55,7892,264,918,918,99500,-0.619728729689555,-0.9774340728943192,-1.1369857324416284,-0.3178202868328202,-1.0249072339832728
974,95,11639,480,1428,1428,182000,1.027395374005395,0.032833040477379956,-0.166445221152427,0.8446912478251446,0.013579684305507819
976,NULL,2651,490,1382,673,165000,1,0.0796046660964401,-0.2539841692294922,-0.8762817103449797,-0.2004115594630894
980,80,8816,480,1121,1121,139000,0.40972383511978877,0.032833040477379956,-0.7506725485363187,0.14490489264868342,-0.5276922852268263
983,43,3182,388,1266,1266,159895,-1.11386596079804,-0.39746591521797336,-0.47473456003252623,0.47542287799261457,-0.264671871194777
984,NULL,11250,779,2290,1128,255900,1,1.4313046464872783,1.4739585449873602,0.16086093332045942,0.9438122086878216
985,75,10125,539,1734,0,126000,0.20383332215792002,0.3087856316298348,0.41587908562109377,-2.410341049217157,-0.6913326481086948
986,68,10880,240,1164,1164,125000,-0.08441339598869622,-1.0896859743800635,-0.6688426622903665,0.24292057106102163,-0.703920368330377
987,59,5310,255,1635,485,117000,-0.45501631932006,-1.0195285359514732,0.22748004519436646,-1.3048153741012491,-0.8046221301038344
991,82,9452,870,2392,1396,348000,0.4920800403045363,1.8569264396207255,1.6680666472452006,0.7717493476113115,2.103141241104751
992,121,17671,424,1742,916,168000,2.0980260414071124,-0.22908806298935683,0.4311032505040616,-0.32237915559618474,-0.16264839879804283
994,68,8846,564,1500,750,173900,-0.08441339598869622,0.42571469567748516,-0.02942773720571622,-0.7007652629554438,-0.0883808494901179
995,96,12456,786,1718,1700,337500,1.0685734765977688,1.4640447844206204,0.38543075585515807,1.4646973996427257,1.9709701787770881
999,60,9786,210,1077,1007,91000,-0.4138382167276862,-1.230000851237244,-0.834405455392642,-0.11495062686309693,-1.1319028558675712
1000,64,6762,632,1208,1187,206000,-0.24912580635819123,0.7437617498870941,-0.5851097554340432,0.29534756183971417,0.31568496962588033
1001,74,10206,528,944,0,82000,0.16265521956554627,0.25733684344886865,-1.0875071965719827,-2.410341049217157,-1.245192337862711
1002,60,5400,216,691,691,86000,-0.4138382167276862,-1.2019378758658077,-1.5689714109958415,-0.8352518914746986,-1.1948414569759822
1005,43,3182,457,1504,1346,181000,-1.11386596079804,-0.07474169844645837,-0.02181565476423229,0.6577776285271973,0.0009919640838256306
1006,65,8385,328,985,985,149900,-0.20794770376581748,-0.6780956689323342,-1.0094833515467725,-0.16509818326010717,-0.39048613481049044
1007,NULL,12155,484,1657,1657,163500,1,0.051541690725004016,0.2693464986225281,1.3666817212303877,-0.21929313979561266
1008,21,2217,286,1092,546,88000,-2.0197842178302623,-0.8745364965323869,-0.8058601462370772,-1.1657698768186298,-1.1696660165326178
1010,60,6000,0,1522,1008,102000,-0.4138382167276862,-2.212204989237507,0.012438716222445405,-0.11267119248141465,-0.9934379334290673
1011,115,21286,312,1271,720,135000,1.85095742585287,-0.7529302699228304,-0.4652194569806713,-0.7691482944059124,-0.578043166113555
1012,75,9825,0,1664,0,100000,0.20383332215792002,-2.212204989237507,0.28266764289512497,-2.410341049217157,-1.0186133738724317
1013,55,10592,180,1502,602,165000,-0.619728729689555,-1.3703157280944243,-0.025621695984974255,-1.038121551444422,-0.2004115594630894
1014,60,7200,280,1022,1022,85000,-0.4138382167276862,-0.902599471903823,-0.9390715889630461,-0.08075911113786267,-1.2074291771976644
1015,60,11664,240,1082,1082,119200,-0.4138382167276862,-1.0896859743800635,-0.8248903523407871,0.05600695176307436,-0.7769291456161336
1016,70,8400,528,1665,810,227000,-0.0020571908039487318,0.25733684344886865,0.284570663505496,-0.5639992000545069,0.5800270942812062
1017,73,11883,478,1504,1504,203000,0.12147711697317251,0.02347871535356793,-0.02181565476423229,1.0179282608329983,0.2779218089608338
1020,43,3013,440,1506,1362,213490,-1.11386596079804,-0.1542534619988606,-0.018009613543490323,0.6942485786341138,0.40996699408627996
1021,60,7024,451,1132,1132,176000,-0.4138382167276862,-0.10280467381789446,-0.7297393218222379,0.16997867084718857,-0.06194663702458531
1022,64,7406,632,1220,1199,194000,-0.24912580635819123,0.7437617498870941,-0.5622735081095914,0.3227007744199016,0.16463232696569408
1023,52,9439,160,1248,912,87000,-0.7432630374666762,-1.4638589793325445,-0.508988931019204,-0.3314968931229139,-1.1822537367543
1024,43,3182,437,1504,1346,191000,-1.11386596079804,-0.16828494968457866,-0.02181565476423229,0.6577776285271973,0.1268691663006475
1026,70,7700,461,882,882,112500,-0.0020571908039487318,-0.05603304819883431,-1.2054944744149838,-0.3998799245733824,-0.8612668711014043
1027,73,9300,461,1264,1268,167500,0.12147711697317251,-0.05603304819883431,-0.4785406012532682,0.47998174675597916,-0.16894225890888392
1029,79,9492,240,1376,768,105000,0.368545732527415,-1.0896859743800635,-0.26540229289171813,-0.6597354440851627,-0.9556747727640207
1030,21,1680,264,1218,672,118000,-2.0197842178302623,-0.9774340728943192,-0.5660795493303334,-0.878561144726662,-0.7920344098821522
1031,NULL,7082,0,1928,686,160000,1,-2.212204989237507,0.7850650840330645,-0.8466490633831101,-0.26335016057150035
1032,102,15863,672,3082,824,197000,1.3156420921520111,0.9308482523633347,2.9811508684011785,-0.5320871187109548,0.20239548763074064
1034,NULL,8125,900,1654,1654,230000,1,1.997241316477906,0.26363743679141516,1.3598434180853407,0.6177902549462528
1035,50,6305,240,954,920,119750,-0.8256192426514237,-1.0896859743800635,-1.068476990468273,-0.3132614180694556,-0.7700058994942084
1038,NULL,9240,905,2263,1055,287000,1,2.020627129287436,1.4225769885073436,-0.005537776542347302,1.3352903075821376
1039,21,1533,0,1344,546,97000,-2.0197842178302623,-2.212204989237507,-0.32629895242358953,-1.1657698768186298,-1.0563765345374783
1040,21,1477,286,630,630,80000,-2.0197842178302623,-0.8745364965323869,-1.6850556682284714,-0.974297388757318,-1.2703677783060754
1041,88,13125,484,1803,1134,155000,0.7391486558587788,0.051541690725004016,0.5471875077366916,0.17453753961055313,-0.3262887616799113
1042,NULL,9130,484,1632,800,173000,1,0.051541690725004016,0.22177098336325352,-0.5867935438713296,-0.09970979768963188
1044,86,11839,514,2329,1475,262280,0.6567924506740312,0.19185656758218445,1.5481763487918285,0.9518246637642119,1.0241218637021539
1045,80,9600,542,2524,2524,278000,0.40972383511978877,0.32281711931555285,1.9192653678141702,3.3429513301489275,1.2220008255869979
1048,57,9245,672,990,990,145000,-0.5373725245048074,0.9308482523633347,-0.9999682484949175,-0.15370101135169575,-0.45216596389673314
1049,100,21750,336,1771,0,115000,1.2332858869672636,-0.6406783684370861,0.48629084820482016,-2.410341049217157,-0.8297975705471988
1050,60,11100,308,930,0,84900,-0.4138382167276862,-0.7716389201704545,-1.1141494851171765,-2.410341049217157,-1.2086879492198328
1053,100,9500,540,1977,816,165000,1.2332858869672636,0.31346279419174083,0.8783130939412426,-0.5503225937644132,-0.2004115594630894
1055,90,11367,586,1989,1065,255000,0.8215048610435263,0.5286122720394175,0.9011493412656945,0.017256567274475536,0.9324832604883075
1056,104,11361,478,1523,1193,180000,1.3979982973367586,0.02347871535356793,0.014341736832816388,0.3090241681298079,-0.011595756137856558
1058,NULL,29959,467,1850,973,248000,1,-0.027970072827398225,0.6366294764241278,-0.19245139584029458,0.8443692189365323
1061,41,4920,582,1338,1338,213500,-1.1962221659827874,0.5099036217917934,-0.33771707608581547,0.639542153473739,0.41009287128849675
1062,120,18000,1248,894,894,81000,2.0568479388147387,3.624893888021199,-1.182658227090532,-0.372526711993195,-1.2577800580843932
1063,85,13600,560,2337,662,90000,0.6156143480816575,0.4070060454298611,1.5634005136747966,-0.9013554885434849,-1.1444905760892534
1064,50,6000,440,1103,1103,110500,-0.8256192426514237,-0.1542534619988606,-0.7849269195229964,0.10387507377840233,-0.8864423115447686
1069,42,3964,576,2521,942,151400,-1.1550440633904138,0.48184064642035734,1.9135563059830574,-0.2631138616724454,-0.37160455447796714
1070,60,9600,576,893,845,135000,-0.4138382167276862,0.48184064642035734,-1.1845612477009029,-0.4842189966956269,-0.578043166113555
1071,72,10152,286,1048,1048,135000,0.08029901438079877,-0.8745364965323869,-0.8895930530934005,-0.02149381721412329,-0.578043166113555
1072,78,11700,441,1556,727,154000,0.32736762993504126,-0.1495762994369546,0.07714141697505883,-0.7531922537341365,-0.3388764819015935
1073,50,7585,280,1456,810,91500,-0.8256192426514237,-0.902599471903823,-0.11316064406203946,-0.5639992000545069,-1.1256089957567301
1075,74,8556,826,1240,1240,194000,0.16265521956554627,1.6511312868968608,-0.5242130959021718,0.4161575840688752,0.16463232696569408
1076,75,13125,240,1740,800,219500,0.20383332215792002,-1.0896859743800635,0.42729720928331966,-0.5867935438713296,0.4856191926185899
1077,60,10800,566,1466,796,170000,-0.4138382167276862,0.43506902080129717,-0.09413043795832964,-0.5959112813980588,-0.13747295835467843
1079,37,4435,420,848,848,155900,-1.3609345763522824,-0.2477967132369809,-1.2701971751675971,-0.47738069355058005,-0.3149598134803973
1080,65,8775,299,990,990,126000,-0.20794770376581748,-0.8137333832276086,-0.9999682484949175,-0.15370101135169575,-0.6913326481086948
1081,80,11040,528,1258,1258,145000,0.40972383511978877,0.25733684344886865,-0.4899587249154941,0.45718740293915633,-0.45216596389673314
1082,75,7500,308,1040,1040,133000,0.20383332215792002,-0.7716389201704545,-0.9048172179763684,-0.03972929226758156,-0.6032186065569194
1083,70,8749,527,1459,1459,192000,-0.0020571908039487318,0.2526596808869626,-0.10745158223092652,0.9153537136572953,0.1394568865223297
1084,80,8800,461,1251,1251,160000,0.40972383511978877,-0.05603304819883431,-0.503279869188091,0.44123136226738036,-0.26335016057150035
1085,NULL,13031,409,1498,691,187500,1,-0.29924550141794704,-0.03323377842645819,-0.8352518914746986,0.08281214552475985
1086,73,9069,564,996,936,147000,0.12147711697317251,0.42571469567748516,-0.9885501248326916,-0.2767904679625391,-0.4269905234533688
1087,NULL,1974,286,1092,546,83500,1,-0.8745364965323869,-0.8058601462370772,-1.1657698768186298,-1.2263107575301877
1088,85,10574,1043,1953,1082,252000,0.6156143480816575,2.666075562830466,0.832640599292339,0.05600695176307436,0.894720099823261
1089,24,2522,380,1709,970,137500,-1.8962499100531411,-0.43488321571322147,0.3683035703618192,-0.19928969898534143,-0.5465738655593496
1091,60,8544,400,1040,0,92900,-0.4138382167276862,-0.3413399644751012,-0.9048172179763684,-2.410341049217157,-1.1079861874463752
1092,24,2160,462,1252,600,160000,-1.8962499100531411,-0.0513558856369283,-0.50137684857772,-1.0426804202077864,-0.26335016057150035
1093,60,8400,576,1694,1181,136500,-0.4138382167276862,0.48184064642035734,0.33975826120625446,0.28167095554962046,-0.5591615857810317
1094,71,9230,884,1200,864,146000,0.039120911788425014,1.9224067154874096,-0.600333920317011,-0.4409097434436635,-0.43957824367505094
1095,74,5868,308,936,936,129000,0.16265521956554627,-0.7716389201704545,-1.1027313614549505,-0.2767904679625391,-0.6535694874436482
1097,60,6882,0,1355,684,127000,-0.4138382167276862,-2.212204989237507,-0.30536572570950876,-0.8512079321464746,-0.6787449278870126
1098,NULL,3696,461,1088,1074,170000,1,-0.05603304819883431,-0.8134722286785612,0.03777147670961609,-0.13747295835467843
1099,50,6000,240,1324,672,128000,-0.8256192426514237,-1.0896859743800635,-0.3643593646310092,-0.878561144726662,-0.6661572076653304
1101,60,8400,246,438,290,60000,-0.4138382167276862,-1.0616229990086274,-2.0504356254197003,-1.7493050785292945,-1.522122182739719
1103,70,7000,254,1134,1010,135000,-0.0020571908039487318,-1.0242056985133794,-0.725933280601496,-0.10811232371805007,-0.578043166113555
1104,79,8910,539,1194,655,159500,0.368545732527415,0.3087856316298348,-0.611752043979237,-0.9173115292152608,-0.26964402068234145
1105,24,2016,440,1302,630,106000,-1.8962499100531411,-0.1542534619988606,-0.40622581805917085,-0.974297388757318,-0.9430870525423385
1108,168,23257,422,2021,868,274725,4.0333968632486785,-0.23844238811316887,0.9620460007975659,-0.4317920059169344,1.1807760418609887
1109,NULL,8063,463,1690,924,181000,1,-0.046678723075022285,0.33214617876477054,-0.3041436805427265,0.0009919640838256306
1111,NULL,8000,431,1658,773,188000,1,-0.19634792505601473,0.2712495192328991,-0.6483382721767513,0.08910600563560095
1112,80,10480,483,1964,803,205000,0.40972383511978877,0.046864528163098,0.8535738260064198,-0.5799552407262828,0.30309724940419813
1114,66,8923,240,1008,1008,134500,-0.16676960117344372,-1.0896859743800635,-0.9657138775082398,-0.11267119248141465,-0.5843370262243961
1115,90,5400,326,833,833,117000,0.8215048610435263,-0.6874499940561463,-1.2987424843231619,-0.5115722092758144,-0.8046221301038344
1116,93,12085,928,1734,1734,318000,0.9450391688206475,2.128201868211274,0.41587908562109377,1.5421981686199233,1.7255096344542853
1117,NULL,7750,527,1419,408,184100,1,0.2526596808869626,-0.18357240664576582,-1.480331821490785,0.04001389677104041
1119,85,13825,300,1601,533,140000,0.6156143480816575,-0.8090562206657026,0.16277734444175304,-1.1954025237804995,-0.5151045650051441
1120,70,7560,286,1040,1040,133700,-0.0020571908039487318,-0.8745364965323869,-0.9048172179763684,-0.03972929226758156,-0.5944072024017418
1122,84,10084,782,1552,1552,212900,0.5744362454892837,1.4453361341729962,0.06952933453357489,1.127341111153748,0.4025402391554874
1124,50,9405,0,698,698,118000,-0.8256192426514237,-2.212204989237507,-1.5556502667232446,-0.8192958508029227,-0.7920344098821522
1126,60,10434,672,1005,1005,115000,-0.4138382167276862,0.9308482523633347,-0.9714229393393528,-0.1195094956264615,-0.8297975705471988
1127,53,3684,660,1555,1373,174000,-0.7020849348743025,0.8747223016204625,0.07523839636468783,0.7193223568326189,-0.08712207746794969
1128,182,14572,630,1530,1530,259000,4.609890299541911,0.7344074247632821,0.02766288110541327,1.0771935547567375,0.9828341413750363
1130,60,7200,672,936,936,140000,-0.4138382167276862,0.9308482523633347,-1.1027313614549505,-0.2767904679625391,-0.5151045650051441
1131,65,7804,576,1981,1122,135000,-0.20794770376581748,0.48184064642035734,0.8859251763827266,0.1471843270303657,-0.578043166113555
1132,63,10712,0,974,974,93500,-0.29030390895056496,-2.212204989237507,-1.0304165782608532,-0.1901719614586123,-1.100433555313366
1133,90,9900,205,2210,1008,117500,0.8215048610435263,-1.253386664046774,1.3217168961576815,-0.11267119248141465,-0.7983282699929933
1136,60,6180,180,986,960,102000,-0.4138382167276862,-1.3703157280944243,-1.0075803309364013,-0.22208404280216426,-0.9934379334290673
1137,80,9600,288,1252,1032,119000,0.40972383511978877,-0.8651821714085748,-0.50137684857772,-0.057964767321039834,-0.77944668966047
1138,54,6342,0,1020,780,94000,-0.6609068322819287,-2.212204989237507,-0.942877630183788,-0.6323822315049754,-1.0941396952025249
1141,60,7350,840,952,952,139000,-0.4138382167276862,1.7166115627635452,-1.0722830316890148,-0.24031951785562253,-0.5276922852268263
1143,77,9965,1052,2828,1466,424870,0.2861895273426675,2.70817002588762,2.497783633366949,0.9313097543290714,3.0707592945454607
1144,NULL,9000,0,1006,1006,80000,1,-2.212204989237507,-0.9695199187289818,-0.11723006124477921,-1.2703677783060754
1145,60,12180,280,924,672,80000,-0.4138382167276862,-0.902599471903823,-1.1255676087794024,-0.878561144726662,-1.2703677783060754
1146,52,6240,225,1576,1042,149000,-0.7432630374666762,-1.1598434128086537,0.11520182918247848,-0.035170423504216994,-0.4018150830100044
1147,NULL,11200,403,1298,1298,180000,1,-0.32730847678938313,-0.4138379005006548,0.5483647782064477,-0.011595756137856558
1148,75,12000,234,1564,704,174500,0.20383332215792002,-1.1177489497514996,0.09236558185802668,-0.805619244512829,-0.0808282173571086
1149,NULL,5700,288,1111,572,116900,1,-0.8651821714085748,-0.7697027546400286,-1.1065045828948905,-0.8058809021260026
1150,50,9000,324,1482,650,143000,-0.8256192426514237,-0.6968043191799582,-0.06368210819239391,-0.9287087011236723,-0.47734140434009753
1152,134,17755,528,1466,1466,149900,2.633341375107971,0.25733684344886865,-0.09413043795832964,0.9313097543290714,-0.39048613481049044
1154,NULL,5890,432,816,816,120500,1,-0.19167076249410872,-1.3310938346994685,-0.5503225937644132,-0.7605651093279467
1157,85,9350,502,1265,1219,179900,0.6156143480816575,0.13573061683931228,-0.4766375806428972,0.36828946205354723,-0.012854528160024777
1159,92,11932,830,1580,1580,235128,0.9038610662282738,1.669839937144485,0.12281391162396241,1.1911652738408518,0.6823400842430392
1160,76,9120,540,1876,901,185000,0.24501142475029375,0.31346279419174083,0.6861080122937734,-0.356570671321419,0.051342844970554385
1161,24,2280,440,1456,855,146000,-1.8962499100531411,-0.1542534619988606,-0.11316064406203946,-0.4614246528788041,-0.43957824367505094
1163,109,8724,450,894,894,129000,1.6038888102986275,-0.10748183637980047,-1.182658227090532,-0.372526711993195,-0.6535694874436482
1164,60,12900,400,1258,1198,108959,-0.4138382167276862,-0.3413399644751012,-0.4899587249154941,0.3204213400382193,-0.9058399884063809
1169,120,13728,540,2108,1127,235000,2.0568479388147387,0.31346279419174083,1.1276087938998414,0.15858149893877713,0.6807288560546638
1171,76,9880,358,1118,1096,171000,0.24501142475029375,-0.5377807920751538,-0.7563816103674317,0.08791903310662634,-0.12488523813299625
1172,76,9120,433,1261,1261,163000,0.24501142475029375,-0.18699359993220271,-0.4842496630843811,0.4640257060842032,-0.22558699990645376
1176,85,10678,541,2872,1683,285000,0.6156143480816575,0.3181399567536468,2.5815165402232725,1.425947015154127,1.3101148671387732
1178,NULL,3950,210,1224,818,115000,1,-1.230000851237244,-0.5546614256681075,-0.5457637250010485,-0.8297975705471988
1180,77,8335,0,1124,0,93000,0.2861895273426675,-2.212204989237507,-0.7449634867052058,-2.410341049217157,-1.1067274154242068
1181,NULL,11170,693,2514,1216,250000,1,1.029068666163361,1.9002351617104605,0.3614511589085004,0.8695446593798967
1184,60,10800,720,1130,1120,120000,-0.4138382167276862,1.1553520553348233,-0.7335453630429799,0.14262545826700115,-0.7668589694387878
1186,60,9738,392,1221,784,104900,-0.4138382167276862,-0.3787572649703493,-0.5603704874992205,-0.6232644939782462,-0.9569335447861889
1188,89,12461,757,1624,1624,262000,0.7803267584511525,1.3284070701253459,0.20654681848028567,1.2914603866348722,1.020597302040083
1190,60,7500,442,1804,994,189000,-0.4138382167276862,-0.14489913687504857,0.5490905283470626,-0.1445832738249666,0.10169372585728313
1192,24,2645,492,1441,776,174000,-1.8962499100531411,0.08895899122025212,-0.1417059532176042,-0.6414999690317045,-0.08712207746794969
1193,60,9600,250,1472,702,125000,-0.4138382167276862,-1.0429143487610033,-0.08271231429610375,-0.8101781132761935,-0.703920368330377
1194,NULL,4500,402,1224,1224,165000,1,-0.33198563935128916,-0.5546614256681075,0.3796866339619587,-0.2004115594630894
1195,80,9364,299,1352,663,158000,0.40972383511978877,-0.8137333832276086,-0.3110747875406217,-0.8990760541618026,-0.2885256010148647
1199,70,9100,573,1212,1212,178000,-0.0020571908039487318,0.4678091587346393,-0.5774976729925593,0.35233342138177126,-0.03677119658122093
1200,75,11235,459,1382,1051,148000,0.20383332215792002,-0.06538737332264634,-0.2539841692294922,-0.014655514069076437,-0.4144028032316866
1201,71,9353,280,864,864,116050,0.039120911788425014,-0.902599471903823,-1.2397488454016614,-0.4409097434436635,-0.8165804643144325
1202,80,10400,546,1779,866,197900,0.40972383511978877,0.3415257695631769,0.501515013087788,-0.43635087468029893,0.2137244358302546
1203,50,6000,216,1348,884,117000,-0.8256192426514237,-1.2019378758658077,-0.3186868699821056,-0.39532105581001786,-0.8046221301038344
1204,75,9750,451,1630,1630,213000,0.20383332215792002,-0.10280467381789446,0.21796494214251155,1.3051369929249659,0.40379901117765565
1205,78,10140,495,1074,1056,153500,0.32736762993504126,0.10299047890597017,-0.840114517223755,-0.003258342160665018,-0.3451703420124346
1207,NULL,8900,384,1056,1056,107000,1,-0.4161745654655974,-0.8743688882104327,-0.003258342160665018,-0.9304993323206563
1208,70,9135,544,1700,1682,200000,-0.0020571908039487318,0.33217144443936486,0.35117638486848035,1.4236675807724446,0.2401586482957872
1209,70,7763,506,1283,931,140000,-0.0020571908039487318,0.15443926708693634,-0.4423832096562195,-0.2881876398709505,-0.5151045650051441
1211,70,11218,462,1845,1055,189000,-0.0020571908039487318,-0.0513558856369283,0.6271143733722729,-0.005537776542347302,0.10169372585728313
1213,50,9340,234,672,672,113000,-0.8256192426514237,-1.1177489497514996,-1.60512880259289,-0.878561144726662,-0.8549730109905632
1217,68,8930,539,1902,0,112000,-0.08441339598869622,0.3087856316298348,0.735586548163419,-2.410341049217157,-0.8675607312122454
1218,72,8640,552,1314,1300,229456,0.08029901438079877,0.36958874493461297,-0.383389570734719,0.5529236469698122,0.6109425351456578
1219,52,6240,0,912,0,80500,-0.7432630374666762,-2.212204989237507,-1.148403856103854,-2.410341049217157,-1.2640739181952343
1220,21,1680,0,1218,672,91500,-2.0197842178302623,-2.212204989237507,-0.5660795493303334,-0.878561144726662,-1.1256089957567301
1222,55,8250,322,1211,952,134000,-0.619728729689555,-0.7061586443037703,-0.5794006936029302,-0.24031951785562253,-0.5906308863352372
1223,78,10496,315,1846,1040,143000,0.32736762993504126,-0.7388987822371124,0.6290173939826439,-0.03972929226758156,-0.47734140434009753
1224,89,10680,528,2136,2136,137900,0.7803267584511525,0.25733684344886865,1.180893370990229,2.4585307900562015,-0.5415387774706767
1226,65,10482,264,1138,588,145000,-0.20794770376581748,-0.9774340728943192,-0.718321198160012,-1.0700336327879738,-0.45216596389673314
1228,72,8872,576,912,912,147000,0.08029901438079877,0.48184064642035734,-1.148403856103854,-0.3314968931229139,-0.4269905234533688
1229,65,8769,1052,1702,1702,367294,-0.20794770376581748,2.70817002588762,0.3549824260892223,1.4692562684060904,2.3460087150618874
1230,70,7910,404,1507,1075,127000,-0.0020571908039487318,-0.32263131422747715,-0.016106592933119338,0.04005091109129837,-0.6787449278870126
1232,70,7728,540,1190,1106,132500,-0.0020571908039487318,0.31346279419174083,-0.6193641264207209,0.11071337692344918,-0.6095124666677605
1233,70,9842,462,1224,0,101800,-0.0020571908039487318,-0.0513558856369283,-0.5546614256681075,-2.410341049217157,-0.9959554774734037
1235,55,8525,0,1964,940,130000,-0.619728729689555,-2.212204989237507,0.8535738260064198,-0.26767273043580997,-0.640981767221966
1236,96,13132,180,1784,747,138887,1.0685734765977688,-1.3703157280944243,0.5110301161396429,-0.7076035661004907,-0.5291146976118764
1237,36,2628,474,1626,764,175500,-1.4021126789446563,0.004770065105943873,0.21035285970102763,-0.6688531816118919,-0.0682404971354264
1238,41,12393,434,1948,847,195000,-1.1962221659827874,-0.1823164373702967,0.8231254962404841,-0.47966012793226237,0.17722004718737627
1239,63,13072,484,1141,1141,142500,-0.29030390895056496,0.051541690725004016,-0.7126121363288991,0.1904935802823291,-0.48363526445093863
1241,65,8158,543,1768,884,224900,-0.20794770376581748,0.3274942818774589,0.4805817863737072,-0.39532105581001786,0.5535928818156737
1242,83,9849,954,1689,1689,248328,0.53325814289691,2.2498080948208306,0.33024315815439953,1.4396236214442206,0.848497991169244
1243,85,10625,528,1173,1053,170000,0.6156143480816575,0.25733684344886865,-0.6517154767970277,-0.01009664530571187,-0.13747295835467843
1244,107,13891,850,2076,2076,465000,1.52153260511388,1.7633831883826052,1.06671213436797,2.3217647271552644,3.575904507041567
1246,78,12090,477,1868,585,178000,0.32736762993504126,0.018801552791661916,0.6708838474108055,-1.0768719359330208,-0.03677119658122093
1247,65,8125,615,1553,756,186500,-0.20794770376581748,0.6642499863346919,0.07143235514394587,-0.6870886566653501,0.07022442530307767
